75,04064	0,6274
75,04064	0,6274
75,04064	0,6274
75,04064	0,6274
75,04064	0,6274
75,04064	0,6274
75,04064	0,6274
75,04064	0,6274
75,04064	0,6274
75,04064	0,6274
75,04064	0,6274
75,04064	0,6274
75,04064	0,6274
75,04064	0,6274
75,04064	0,6274
75,04064	0,6274
75,04064	0,6274
75,04064	0,6274
75,04064	0,6274
75,04064	0,6274
75,04064	0,6299
75,04064	0,6299
75,04064	0,6299
75,04064	0,6299
75,04064	0,6299
75,04064	0,6299
75,04064	0,6299
75,04064	0,6299
75,04064	0,6299
75,04064	0,6299
75,04064	0,6299
75,04064	0,6299
75,04064	0,6274
75,04064	0,6274
75,04064	0,6274
75,04064	0,6274
76,2203	0,6274
76,2203	0,6299
75,04064	0,6274
76,2203	0,6274
76,2203	0,6299
76,2203	0,6299
76,2203	0,6299
76,2203	0,6299
76,2203	0,6274
76,2203	0,6274
76,2203	0,6274
76,2203	0,6274
76,2203	0,6274
76,2203	0,6274
76,2203	0,6299
78,61469	0,6226
76,2203	0,6177
77,39542	0,6177
77,39542	0,6177
77,39542	0,6177
77,39542	0,6201
78,61469	0,6226
78,61469	0,6152
78,61469	0,6152
78,61469	0,6226
78,61469	0,6152
78,61469	0,625
79,78058	0,6226
79,78058	0,6226
79,78058	0,6226
79,78058	0,6226
79,78058	0,6226
80,99026	0,6201
80,99026	0,6226
80,99026	0,6201
80,99026	0,6201
80,99026	0,6201
82,14698	0,6201
82,14698	0,6201
82,14698	0,6177
82,14698	0,6177
83,34715	0,6177
83,34715	0,6177
83,34715	0,6152
83,34715	0,6152
84,49478	0,6152
84,49478	0,6128
84,49478	0,6128
84,49478	0,6128
85,63797	0,6104
85,63797	0,6104
85,63797	0,6104
85,63797	0,6104
86,82409	0,6079
86,82409	0,6079
86,82409	0,6055
87,95828	0,6079
87,95828	0,6079
87,95828	0,6055
87,95828	0,603
89,13507	0,6006
89,13507	0,6006
89,13507	0,6055
89,13507	0,603
90,26033	0,603
90,26033	0,603
90,26033	0,603
90,26033	0,603
91,38124	0,6006
91,38124	0,6006
91,38124	0,6006
92,54424	0,6006
92,54424	0,5981
92,54424	0,5981
92,54424	0,5981
92,54424	0,5957
93,65631	0,5908
93,65631	0,5884
94,81014	0,5859
94,81014	0,5859
94,81014	0,5835
94,81014	0,5859
94,81014	0,5933
95,91345	0,5908
95,91345	0,5908
95,91345	0,5908
95,91345	0,5908
97,05819	0,5835
97,05819	0,5859
97,05819	0,5835
98,15279	0,5811
98,15279	0,5811
98,15279	0,5811
98,15279	0,5859
99,24316	0,5786
99,24316	0,5786
99,24316	0,5762
100,37447	0,5786
100,37447	0,5786
100,37447	0,5762
100,37447	0,5786
101,45624	0,5737
101,45624	0,5811
101,45624	0,5786
101,45624	0,5786
102,57863	0,5737
102,57863	0,5762
102,57863	0,5762
103,65186	0,5762
103,65186	0,5762
103,65186	0,5762
103,65186	0,5762
104,72094	0,5713
104,72094	0,5713
104,72094	0,5713
104,72094	0,5713
105,83016	0,5713
105,83016	0,5713
105,83016	0,5664
106,8908	0,5688
106,8908	0,5688
106,8908	0,5664
107,99127	0,5664
107,99127	0,5664
107,99127	0,5664
107,99127	0,5664
109,04354	0,564
109,04354	0,564
109,04354	0,564
110,09174	0,564
110,09174	0,564
110,09174	0,564
110,09174	0,5615
111,1793	0,5591
111,1793	0,5591
111,1793	0,5566
112,21923	0,5591
112,21923	0,5566
112,21923	0,5591
112,21923	0,5566
113,29821	0,5566
113,29821	0,5542
113,29821	0,5542
114,32994	0,5518
114,32994	0,5542
114,32994	0,5542
114,32994	0,5518
115,40041	0,5542
115,40041	0,5542
115,40041	0,5493
116,42401	0,5518
116,42401	0,5493
116,42401	0,5493
116,42401	0,5469
117,44364	0,5493
117,44364	0,5493
117,44364	0,5493
117,44364	0,5493
118,50156	0,5469
118,50156	0,5469
118,50156	0,5469
118,50156	0,5469
119,51316	0,5444
119,51316	0,5444
119,51316	0,5444
120,56274	0,5444
120,56274	0,5444
120,56274	0,5396
121,56637	0,5396
121,56637	0,542
121,56637	0,5396
122,56612	0,5396
122,56612	0,5396
122,56612	0,5371
122,56612	0,5371
123,60341	0,5371
123,60341	0,5371
123,60341	0,5371
123,60341	0,5347
124,59529	0,5322
124,59529	0,5322
125,62442	0,5322
125,62442	0,5322
125,62442	0,5322
125,62442	0,5322
126,6085	0,5298
126,6085	0,5298
126,6085	0,5298
127,62953	0,5273
127,62953	0,5273
127,62953	0,5273
127,62953	0,5273
128,60587	0,5273
128,60587	0,5273
128,60587	0,5249
129,57844	0,5249
129,57844	0,5249
129,57844	0,5249
129,57844	0,5225
130,58755	0,5225
130,58755	0,5225
131,55249	0,5225
131,55249	0,5225
131,55249	0,52
131,55249	0,52
132,55367	0,52
132,55367	0,52
132,55367	0,52
133,51104	0,52
133,51104	0,5176
133,51104	0,5176
133,51104	0,5176
134,46472	0,5151
134,46472	0,5151
134,46472	0,5151
135,45423	0,5151
135,45423	0,5127
135,45423	0,5127
136,40044	0,5127
136,40044	0,5127
136,40044	0,5127
136,40044	0,5103
137,38221	0,5103
137,38221	0,5103
137,38221	0,5103
138,32101	0,5103
138,32101	0,5103
138,32101	0,5078
138,32101	0,5078
139,25621	0,5078
139,25621	0,5078
139,25621	0,5054
140,22656	0,5054
140,22656	0,5054
140,22656	0,5054
141,15446	0,5054
141,15446	0,5054
141,15446	0,5029
142,11724	0,5029
142,11724	0,5029
142,11724	0,5029
142,11724	0,5005
143,03789	0,5005
143,03789	0,5005
143,99317	0,5005
143,99317	0,498
143,99317	0,498
144,90665	0,498
144,90665	0,4956
144,90665	0,4956
145,81665	0,4956
145,81665	0,4956
145,81665	0,4956
146,76087	0,4956
146,76087	0,4932
146,76087	0,4932
147,66379	0,4932
147,66379	0,4932
147,66379	0,4932
147,66379	0,4932
148,60068	0,4907
148,60068	0,4907
148,60068	0,4907
148,60068	0,4907
149,49659	0,4907
149,49659	0,4883
149,49659	0,4883
150,3891	0,4883
150,3891	0,4883
150,3891	0,4858
151,3152	0,4858
151,3152	0,4858
151,3152	0,4858
152,2008	0,4858
152,2008	0,4858
152,2008	0,4858
153,11973	0,4834
153,11973	0,4834
153,11973	0,4834
153,11973	0,481
153,99849	0,481
153,99849	0,481
153,99849	0,4785
154,91033	0,481
154,91033	0,481
154,91033	0,4785
155,78232	0,4785
155,78232	0,481
155,78232	0,481
156,65102	0,4785
156,65102	0,4785
156,65102	0,4761
157,55243	0,4761
157,55243	0,4761
157,55243	0,4736
158,41445	0,4736
158,41445	0,4736
