86,23576	0,58328
84,23788	0,58309
85,73774	0,58288
84,7388		0,58264
89,69508	0,58237
87,72406	0,58209
90,18545	0,58178
88,71147	0,58144
93,59167	0,58088
90,67488	0,58027
89,20375	0,57959
93,10788	0,57886
93,10788	0,57807
95,99664	0,57722
97,42851	0,5763
97,90397	0,57533
97,42851	0,57431
96,47485	0,57325
98,3785		0,57215
100,26752	0,57102
97,90397	0,56984
102,60841	0,56864
99,79663	0,56741
104,00215	0,56616
102,60841	0,56488
105,84802	0,56358
103,53847	0,56227
106,30727	0,56094
106,30727	0,55959
106,30727	0,55823
111,75005	0,55686
109,49744	0,55548
109,49744	0,55409
109,04432	0,55269
111,30125	0,55129
113,98118	0,54987
113,53666	0,54845
112,19798	0,54703
115,30966	0,5456
117,06916	0,54417
117,94388	0,54274
117,94388	0,5413
116,63054	0,53986
120,54817	0,53842
119,68337	0,53699
119,68337	0,53555
120,97933	0,53411
123,12291	0,53268
120,97933	0,53124
123,12291	0,52981
123,12291	0,52838
128,60218	0,52695
126,09001	0,52553
124,82321	0,5241
124,82321	0,52268
128,18546	0,52126
128,18546	0,51984
129,84766	0,51843
129,84766	0,51701
133,94897	0,5156
133,54229	0,51419
135,56814	0,51278
135,97105	0,51137
135,56814	0,50996
134,76007	0,50855
138,77053	0,50714
138,37283	0,50573
137,57521	0,50432
138,77053	0,50291
141,14137	0,5015
140,74805	0,50009
140,35401	0,49869
142,31698	0,49728
144,64885	0,49587
143,48612	0,49446
143,48612	0,49306
144,64885	0,49165
146,18926	0,49025
150,36806	0,48884
148,47893	0,48744
151,11895	0,48604
149,23663	0,48463
150,74384	0,48323
151,86714	0,48183
153,72591	0,48043
152,9844	0,47902
154,83323	0,47762
153,72591	0,47622
153,35549	0,47481
152,9844	0,47341
155,20102	0,472
155,20102	0,47059
155,93465	0,46918
157,03022	0,46777
158,12		0,46636
162,42222	0,46495
163,13055	0,46354
160,28239	0,46212
163,13055	0,46071
167,32978	0,45929
162,77669	0,45788
167,32978	0,45646
165,24096	0,45504
165,59058	0,45363
168,71054	0,45221
166,98313	0,45079
168,36623	0,44937
168,71054	0,44795
170,08201	0,44653
172,46012	0,44511
170,76431	0,44369
170,76431	0,44227
170,76431	0,44084
172,46012	0,43942
172,12208	0,43799
174,14194	0,43656
174,47665	0,43513
175,4775	0,4337
177,79393	0,43227
178,12272	0,43084
178,77872	0,42941
179,43263	0,42798
179,7588	0,42655
182,99243	0,42512
180,08446	0,42369
181,38196	0,42227
182,67134	0,42086
185,5434	0,41945
185,22624	0,41805
182,67134	0,41665
186,492		0,41527
184,90859	0,4139
186,492		0,41254
187,75014	0,4112
187,75014	0,40987
191,78788	0,40856
191,78788	0,40726
189,93389	0,40598
188,6888	0,40473
192,09531	0,40349
192,4023	0,40227
193,32064	0,40107
193,01497	0,39989
193,62588	0,39873
194,53902	0,39759
197,55536	0,39647
194,84254	0,39537
196,35382	0,39428
198,15368	0,39321
199,04813	0,39216
199,34548	0,39112
198,75038	0,39009
200,82633	0,38908
201,41595	0,38807
202,59062	0,38707
202,59062	0,38608
204,63193	0,3851
203,46768	0,38411
204,34142	0,38313
206,9432	0,38215
206,9432	0,38116
206,9432	0,38018
208,37643	0,37919
208,66206	0,37819
208,66206	0,37719
211,50027	0,37617
210,65221	0,37515
210,65221	0,37413
212,06406	0,37309
212,34549	0,37203
210,65221	0,37097
211,78232	0,3699
213,46813	0,36881
215,14306	0,36771
214,02762	0,36659
214,02762	0,36546
216,80753	0,36432
217,08396	0,36316
217,91158	0,36198
217,36011	0,36078
219,01129	0,35957
219,55955	0,35834
219,55955	0,35709
219,55955	0,35582
221,19817	0,35452
224,98757	0,35321
223,63946	0,35187
223,36916	0,3505
224,98757	0,34912
224,98757	0,3477
225,52525	0,34626
228,46734	0,3448
226,06206	0,34331
225,25652	0,34179
226,86567	0,34025
227,93426	0,33868
232,17779	0,3371
227,93426	0,33549
230,32705	0,33386
232,17779	0,33221
232,96838	0,33055
234,28279	0,32887
234,80746	0,32719
232,44149	0,3255
235,33153	0,3238
234,80746	0,32211
235,85501	0,32042
235,59334	0,31874
238,46417	0,31708
237,42209	0,31543
237,16125	0,3138
239,50427	0,31219
239,764		0,31062
240,28313	0,30908
241,83791	0,30759
239,24442	0,30613
242,61395	0,30473
244,42156	0,30338
243,13085	0,30208
244,42156	0,30085
242,87245	0,29967
244,93727	0,29858
245,19501	0,29757
245,19501	0,29663
247,25448	0,29577
245,96781	0,29498
248,28275	0,29426
247,25448	0,29362
249,31022	0,29323
248,28275	0,29287
248,28275	0,29254
252,64539	0,29224
252,389		0,29197
251,6197	0,29173
252,13259	0,29152
